,ticker,ebit_date,ebit,ass_tot_date,ass_tot,book_equ_date,book_equ,share_rep_date,share_rep
3,DRI,2020-02-23,278400000,2020-02-23,9973300000.0,2020-02-23,2341200000.0,2020-02-23,-69400000.0
0,BWMX,2020-09-30,721379000,2020-09-30,4500590000.0,2020-09-30,334765000.0,2020-09-30,-164603000.0
1,BWMX,2020-06-30,379899000,2020-06-30,2811362000.0,2020-06-30,627128000.0,2020-06-30,-164603000.0
2,BWMX,2020-03-31,229436000,2020-03-31,1994383000.0,2020-03-31,515025000.0,2020-03-31,-164603000.0
3,BWMX,2019-09-30,209949000,2019-09-30,,2019-09-30,,2019-09-30,-164603000.0
0,LNN,2020-11-30,7535000,2020-11-30,575202000.0,2020-11-30,303901000.0,2020-11-30,-1269000.0
1,LNN,2020-08-31,17456000,2020-08-31,570526000.0,2020-08-31,298518000.0,2020-08-31,-1269000.0
2,LNN,2020-05-31,15828000,2020-05-31,557486000.0,2020-05-31,282958000.0,2020-05-31,-1269000.0
3,LNN,2020-02-29,8642000,2020-02-29,534330000.0,2020-02-29,277327000.0,2020-02-29,-1269000.0
0,LFUS,2020-09-26,64190000,2020-09-26,2654370000.0,2020-09-26,1529431000.0,2020-09-26,
1,LFUS,2020-06-27,21543000,2020-06-27,2611058000.0,2020-06-27,1462303000.0,2020-06-27,
2,LFUS,2020-03-28,46911000,2020-03-28,2612629000.0,2020-03-28,1476817000.0,2020-03-28,-22927000.0
3,LFUS,2019-12-28,47270000,2019-12-28,2559898000.0,2019-12-28,1495883000.0,2019-12-28,-22927000.0
0,KAMN,2020-10-02,25714000,2020-10-02,1411910000.0,2020-10-02,770678000.0,2020-10-02,-37000.0
1,KAMN,2020-07-03,17050000,2020-07-03,1560084000.0,2020-07-03,803396000.0,2020-07-03,-96000.0
2,KAMN,2020-04-03,22276000,2020-04-03,1577561000.0,2020-04-03,797229000.0,2020-04-03,-14072000.0
3,KAMN,2019-12-31,37177000,2019-12-31,1418943000.0,2019-12-31,823202000.0,2019-12-31,-18054000.0
0,CHGG,2020-09-30,-17802000,2020-09-30,2341657000.0,2020-09-30,645392000.0,2020-09-30,-11120000.0
1,CHGG,2020-06-30,25161000,2020-06-30,1539878000.0,2020-06-30,498378000.0,2020-06-30,-7268000.0
2,CHGG,2020-03-31,3276000,2020-03-31,1495004000.0,2020-03-31,462927000.0,2020-03-31,-46836000.0
3,CHGG,2019-12-31,18086000,2019-12-31,1488998000.0,2019-12-31,498829000.0,2019-12-31,-3495000.0
0,ANF,2020-10-31,54082000,2020-10-31,3276962000.0,2020-10-31,849379000.0,2020-10-31,
1,ANF,2020-08-01,18342000,2020-08-01,3308814000.0,2020-08-01,805681000.0,2020-08-01,
2,ANF,2020-05-02,-167484000,2020-05-02,3291831000.0,2020-05-02,790239000.0,2020-05-02,-15172000.0
3,ANF,2020-02-01,126522000,2020-02-01,3549665000.0,2020-02-01,1058810000.0,2020-02-01,-15172000.0
0,AIN,2020-09-30,39099000,2020-09-30,1490692000.0,2020-09-30,746809000.0,2020-09-30,
1,AIN,2020-06-30,54810000,2020-06-30,1461960000.0,2020-06-30,703311000.0,2020-06-30,
2,AIN,2020-03-31,39851000,2020-03-31,1483631000.0,2020-03-31,666961000.0,2020-03-31,-490000.0
3,AIN,2019-12-31,44631000,2019-12-31,1474368000.0,2019-12-31,698683000.0,2019-12-31,-490000.0
0,ALRM,2020-09-30,20170000,2020-09-30,698045000.0,2020-09-30,438716000.0,2020-09-30,
1,ALRM,2020-06-30,14849000,2020-06-30,662645000.0,2020-06-30,393253000.0,2020-06-30,
2,ALRM,2020-03-31,15841000,2020-03-31,624075000.0,2020-03-31,366216000.0,2020-03-31,-5149000.0
3,ALRM,2019-12-31,17639000,2019-12-31,557799000.0,2019-12-31,355651000.0,2019-12-31,-5149000.0
0,SALT,2020-09-30,-6243000,2020-09-30,1428715000.0,2020-09-30,753788000.0,2020-09-30,-1000.0
1,SALT,2020-06-30,-21478000,2020-06-30,1487713000.0,2020-06-30,789474000.0,2020-06-30,-1000.0
2,SALT,2020-03-31,-8789000,2020-03-31,1574107000.0,2020-03-31,750896000.0,2020-03-31,-1000.0
3,SALT,2019-12-31,4634000,2019-12-31,1665559000.0,2019-12-31,874967000.0,2019-12-31,-1000.0
0,KL,2020-09-30,327407000,2020-09-30,6838732000.0,2020-09-30,4944170000.0,2020-09-30,-107377000.0
1,KL,2020-06-30,319581000,2020-06-30,6392460000.0,2020-06-30,4758633000.0,2020-06-30,-49944000.0
2,KL,2020-03-31,271177000,2020-03-31,5949680000.0,2020-03-31,4324348000.0,2020-03-31,-329849000.0
3,KL,2019-12-31,256964000,2019-12-31,2557617000.0,2019-12-31,1816754000.0,2019-12-31,-29965000.0
0,BKSC,2020-09-30,0,2020-09-30,529100090.0,2020-09-30,54530017.0,2020-09-30,-250318.0
1,BKSC,2020-06-30,0,2020-06-30,542621550.0,2020-06-30,53960855.0,2020-06-30,-148550.0
2,BKSC,2020-03-31,0,2020-03-31,499720200.0,2020-03-31,52426227.0,2020-03-31,-148550.0
3,BKSC,2019-12-31,0,2019-12-31,445012520.0,2019-12-31,51168032.0,2019-12-31,-148550.0
0,ITGR,2020-10-02,14265000,2020-10-02,2448995000.0,2020-10-02,1232997000.0,2020-10-02,-90000.0
1,ITGR,2020-07-03,11214000,2020-07-03,2523455000.0,2020-07-03,1181401000.0,2020-07-03,-115000.0
2,ITGR,2020-04-03,47004000,2020-04-03,2398027000.0,2020-04-03,1164201000.0,2020-04-03,-2664000.0
3,ITGR,2019-12-31,20684000,2019-12-31,2353093000.0,2019-12-31,1152488000.0,2019-12-31,-322000.0
0,SYNC,2020-09-30,-1811000,2020-09-30,59665000.0,2020-09-30,32925000.0,2020-09-30,-33000.0
1,SYNC,2020-06-30,-3105000,2020-06-30,64518000.0,2020-06-30,36523000.0,2020-06-30,-33000.0
2,SYNC,2020-03-31,-2856000,2020-03-31,71153000.0,2020-03-31,39327000.0,2020-03-31,-40000.0
3,SYNC,2019-12-31,578000,2019-12-31,79878000.0,2019-12-31,43664000.0,2019-12-31,-40000.0
0,ACA,2020-09-30,44600000,2020-09-30,2635000000.0,2020-09-30,1881600000.0,2020-09-30,-2200000.0
1,ACA,2020-06-30,47800000,2020-06-30,2560200000.0,2020-06-30,1849100000.0,2020-06-30,-3300000.0
2,ACA,2020-03-31,46400000,2020-03-31,2621600000.0,2020-03-31,1816000000.0,2020-03-31,-2000000.0
3,ACA,2019-12-31,30500000,2019-12-31,2302500000.0,2019-12-31,1790400000.0,2019-12-31,-300000.0
0,HELE,2020-11-30,100297000,2020-11-30,2311744000.0,2020-11-30,1210438000.0,2020-11-30,-192800000.0
1,HELE,2020-08-31,97509000,2020-08-31,2174193000.0,2020-08-31,1308529000.0,2020-08-31,-148000.0
2,HELE,2020-05-31,59012000,2020-05-31,1975688000.0,2020-05-31,1221752000.0,2020-05-31,-10013000.0
3,HELE,2020-02-29,36832000,2020-02-29,1903883000.0,2020-02-29,1161723000.0,2020-02-29,-36000.0
0,MBWM,2020-12-31,0,2020-12-31,4437344000.0,2020-12-31,441554000.0,2020-12-31,
1,MBWM,2020-09-30,0,2020-09-30,4420610000.0,2020-09-30,431900000.0,2020-09-30,
2,MBWM,2020-06-30,0,2020-06-30,4314379000.0,2020-06-30,425221000.0,2020-06-30,
3,MBWM,2020-03-31,0,2020-03-31,3657387000.0,2020-03-31,418389000.0,2020-03-31,-6282000.0
0,WCC,2020-09-30,223845000,2020-09-30,11868339000.0,2020-09-30,3220861000.0,2020-09-30,-7000.0
1,WCC,2020-06-30,89289000,2020-06-30,11732014000.0,2020-06-30,3107398000.0,2020-06-30,-459000.0
2,WCC,2020-03-31,65521000,2020-03-31,5230956000.0,2020-03-31,2202126000.0,2020-03-31,-1566000.0
3,WCC,2019-12-31,87259000,2019-12-31,5017635000.0,2019-12-31,2265483000.0,2019-12-31,-314000.0
0,DIT,2020-12-31,4087878,2020-12-31,157746118.0,2020-12-31,65550186.0,2020-12-31,-255759.0
1,DIT,2020-09-30,4537123,2020-09-30,188001273.0,2020-09-30,64791540.0,2020-09-30,-1929170.0
2,DIT,2020-06-30,2472956,2020-06-30,176917989.0,2020-06-30,63984566.0,2020-06-30,-98933.0
3,DIT,2020-03-31,1389662,2020-03-31,163866313.0,2020-03-31,62554083.0,2020-03-31,-23643.0
0,FOLD,2020-09-30,-51727000,2020-09-30,900542000.0,2020-09-30,320269000.0,2020-09-30,-1243000.0
1,FOLD,2020-06-30,-50630000,2020-06-30,701451000.0,2020-06-30,360953000.0,2020-06-30,-554000.0
2,FOLD,2020-03-31,-77126000,2020-03-31,738349000.0,2020-03-31,402594000.0,2020-03-31,-7543000.0
3,FOLD,2019-12-31,-88378000,2019-12-31,850207000.0,2019-12-31,476425000.0,2019-12-31,-234000.0
0,OXFD,2020-09-30,275000,2020-09-30,210500000.0,2020-09-30,191259000.0,2020-09-30,-24000.0
1,OXFD,2020-06-30,-9834000,2020-06-30,206606000.0,2020-06-30,188893000.0,2020-06-30,-10000.0
2,OXFD,2020-03-31,-6583000,2020-03-31,219082000.0,2020-03-31,198008000.0,2020-03-31,-7887000.0
3,OXFD,2019-12-31,-1509000,2019-12-31,235252000.0,2019-12-31,213691000.0,2019-12-31,-3667000.0
0,PNTG,2020-09-30,4574000,2020-09-30,480110000.0,2020-09-30,89339000.0,2020-09-30,-8000.0
1,PNTG,2020-06-30,6342000,2020-06-30,469246000.0,2020-06-30,82501000.0,2020-06-30,-57000.0
2,PNTG,2020-03-31,4322000,2020-03-31,458987000.0,2020-03-31,76185000.0,2020-03-31,-57000.0
3,PNTG,2019-12-31,3936000,2019-12-31,447750000.0,2019-12-31,71111000.0,2019-12-31,-57000.0
0,KSPN,2020-10-31,-612000,2020-10-31,49377000.0,2020-10-31,2139000.0,2020-10-31,-2000.0
1,KSPN,2020-08-01,-493000,2020-08-01,44557000.0,2020-08-01,-430000.0,2020-08-01,-2000.0
2,KSPN,2020-05-02,-3578000,2020-05-02,45240000.0,2020-05-02,452000.0,2020-05-02,-2000.0
3,KSPN,2020-02-01,-11307000,2020-02-01,97806000.0,2020-02-01,4515000.0,2020-02-01,-2000.0
0,WM,2020-09-30,694000000,2020-09-30,24772000000.0,2020-09-30,7155000000.0,2020-09-30,
1,WM,2020-06-30,590000000,2020-06-30,26619000000.0,2020-06-30,6891000000.0,2020-06-30,-1000000.0
2,WM,2020-03-31,573000000,2020-03-31,27178000000.0,2020-03-31,6743000000.0,2020-03-31,-435000000.0
3,WM,2019-12-31,708000000,2019-12-31,27743000000.0,2019-12-31,7068000000.0,2019-12-31,-1000000.0
0,NICE,2020-09-30,64300000,2020-09-30,4271416000.0,2020-09-30,2478555000.0,2020-09-30,
1,NICE,2020-06-30,54557000,2020-06-30,3761908000.0,2020-06-30,2378525000.0,2020-06-30,-3531000.0
2,NICE,2020-03-31,60409000,2020-03-31,3715896000.0,2020-03-31,2285804000.0,2020-03-31,-24070000.0
3,NICE,2019-12-31,77469000,2019-12-31,3609905000.0,2019-12-31,2257266000.0,2019-12-31,-24664000.0
0,VSTO,2020-09-27,75256000,2020-09-27,1431321000.0,2020-09-27,574637000.0,2020-09-27,-139000.0
1,VSTO,2020-06-28,48043000,2020-06-28,1388446000.0,2020-06-28,489505000.0,2020-06-28,-100000.0
2,VSTO,2020-03-31,9650000,2020-03-31,1391289000.0,2020-03-31,442505000.0,2020-03-31,-228000.0
3,VSTO,2019-12-29,18669000,2019-12-29,1548933000.0,2019-12-29,604950000.0,2019-12-29,-200000.0
0,VTRS,2020-09-30,519000000,2020-09-30,31243100000.0,2020-09-30,12547900000.0,2020-09-30,
1,VTRS,2020-06-30,408900000,2020-06-30,30155400000.0,2020-06-30,11746200000.0,2020-06-30,-2100000.0
2,VTRS,2020-03-31,332900000,2020-03-31,30145900000.0,2020-03-31,11262700000.0,2020-03-31,-5000000.0
3,VTRS,2019-12-31,565900000,2019-12-31,31255500000.0,2019-12-31,11883800000.0,2019-12-31,-5000000.0
0,TKR,2020-09-30,146300000,2020-09-30,4909100000.0,2020-09-30,2028100000.0,2020-09-30,-1600000.0
1,TKR,2020-06-30,113200000,2020-06-30,4901000000.0,2020-06-30,1883600000.0,2020-06-30,-200000.0
2,TKR,2020-03-31,130900000,2020-03-31,4980000000.0,2020-03-31,1817400000.0,2020-03-31,-52500000.0
3,TKR,2019-12-31,129100000,2019-12-31,4859900000.0,2019-12-31,1868200000.0,2019-12-31,-12700000.0
0,BCPC,2020-09-30,29089000,2020-09-30,1161341000.0,2020-09-30,819443000.0,2020-09-30,-2957000.0
1,BCPC,2020-06-30,27644000,2020-06-30,1151256000.0,2020-06-30,792523000.0,2020-06-30,-2134000.0
2,BCPC,2020-03-31,27758000,2020-03-31,1162112000.0,2020-03-31,766271000.0,2020-03-31,-891000.0
3,BCPC,2019-12-31,23661000,2019-12-31,1155682000.0,2019-12-31,743667000.0,2019-12-31,-891000.0
0,HTLD,2020-12-31,17674000,2020-12-31,951176000.0,2020-12-31,724334000.0,2020-12-31,
1,HTLD,2020-09-30,21618000,2020-09-30,959751000.0,2020-09-30,721709000.0,2020-09-30,-144000.0
2,HTLD,2020-06-30,21742000,2020-06-30,930499000.0,2020-06-30,702615000.0,2020-06-30,-48000.0
3,HTLD,2020-03-31,17555000,2020-03-31,913291000.0,2020-03-31,684688000.0,2020-03-31,-12517000.0
0,BCE,2020-09-30,1334000000,2020-09-30,61622000000.0,2020-09-30,16725000000.0,2020-09-30,-40000000.0
1,BCE,2020-06-30,1217000000,2020-06-30,61191000000.0,2020-06-30,16785000000.0,2020-06-30,-75000000.0
2,BCE,2020-03-31,1318000000,2020-03-31,65515000000.0,2020-03-31,19080000000.0,2020-03-31,-94000000.0
3,BCE,2019-12-31,1399000000,2019-12-31,60146000000.0,2019-12-31,17070000000.0,2019-12-31,-42000000.0
0,FUSB,2020-09-30,0,2020-09-30,852941000.0,2020-09-30,85658000.0,2020-09-30,
1,FUSB,2020-06-30,0,2020-06-30,845747000.0,2020-06-30,85281000.0,2020-06-30,
2,FUSB,2020-03-31,0,2020-03-31,788565000.0,2020-03-31,84332000.0,2020-03-31,-452000.0
3,FUSB,2019-12-31,0,2019-12-31,788738000.0,2019-12-31,84748000.0,2019-12-31,-677000.0
0,NEWT,2020-09-30,5609000,2020-09-30,751966000.0,2020-09-30,324391000.0,2020-09-30,
1,NEWT,2020-06-30,34351000,2020-06-30,766057000.0,2020-06-30,327446000.0,2020-06-30,-48000.0
2,NEWT,2020-03-31,4956000,2020-03-31,791477000.0,2020-03-31,312465000.0,2020-03-31,-48000.0
3,NEWT,2019-12-31,2457000,2019-12-31,797411000.0,2019-12-31,322226000.0,2019-12-31,-16000.0
0,BBCP,2020-10-31,4341000,2020-10-31,773758000.0,2020-10-31,274141000.0,2020-10-31,
1,BBCP,2020-07-31,12847000,2020-07-31,787517000.0,2020-07-31,270765000.0,2020-07-31,
2,BBCP,2020-04-30,5486000,2020-04-30,804172000.0,2020-04-30,262606000.0,2020-04-30,
3,BBCP,2020-01-31,5541000,2020-01-31,864012000.0,2020-01-31,324376000.0,2020-01-31,-131000.0
0,TIGO,2020-09-30,75000000,2020-09-30,12330000000.0,2020-09-30,2059000000.0,2020-09-30,
1,TIGO,2020-06-30,48000000,2020-06-30,12552000000.0,2020-06-30,2106000000.0,2020-06-30,
2,TIGO,2020-03-31,89000000,2020-03-31,12697000000.0,2020-03-31,2185000000.0,2020-03-31,-10000000.0
3,TIGO,2019-12-31,120000000,2019-12-31,12856000000.0,2019-12-31,2410000000.0,2019-12-31,-10000000.0
0,ALRN,2020-09-30,-5028000,2020-09-30,22239000.0,2020-09-30,12458000.0,2020-09-30,
1,ALRN,2020-06-30,-4400000,2020-06-30,26125000.0,2020-06-30,16654000.0,2020-06-30,
2,ALRN,2020-03-31,-6876000,2020-03-31,20373000.0,2020-03-31,9769000.0,2020-03-31,
3,ALRN,2019-12-31,-7349000,2019-12-31,26473000.0,2019-12-31,16048000.0,2019-12-31,-15000.0
0,PIH,2020-09-30,-9590000,2020-09-30,36956000.0,2020-09-30,18894000.0,2020-09-30,-2538000.0
1,PIH,2020-06-30,-2051000,2020-06-30,51821000.0,2020-06-30,33951000.0,2020-06-30,-2538000.0
2,PIH,2020-03-31,-9482000,2020-03-31,54783000.0,2020-03-31,36820000.0,2020-03-31,-2538000.0
3,PIH,2019-12-31,5100000,2019-12-31,63454000.0,2019-12-31,45415000.0,2019-12-31,-2538000.0
0,HST,2020-09-30,-323000000,2020-09-30,13071000000.0,2020-09-30,6402000000.0,2020-09-30,
1,HST,2020-06-30,-378000000,2020-06-30,12190000000.0,2020-06-30,6717000000.0,2020-06-30,
2,HST,2020-03-31,-7000000,2020-03-31,13446000000.0,2020-03-31,7064000000.0,2020-03-31,-147000000.0
3,HST,2019-12-31,180000000,2019-12-31,12305000000.0,2019-12-31,7319000000.0,2019-12-31,-87000000.0
0,JAZZ,2020-09-30,206207000,2020-09-30,6291958000.0,2020-09-30,3377201000.0,2020-09-30,-1097000.0
1,JAZZ,2020-06-30,201126000,2020-06-30,6066501000.0,2020-06-30,3141805000.0,2020-06-30,-8600000.0
2,JAZZ,2020-03-31,148715000,2020-03-31,5215295000.0,2020-03-31,2808500000.0,2020-03-31,-152600000.0
3,JAZZ,2019-12-31,116145000,2019-12-31,5538897000.0,2019-12-31,3110981000.0,2019-12-31,-111174000.0
0,CMG,2020-09-30,115087000,2020-09-30,5631640000.0,2020-09-30,1805586000.0,2020-09-30,-29000.0
1,CMG,2020-06-30,2547000,2020-06-30,5370129000.0,2020-06-30,1704496000.0,2020-06-30,-317000.0
2,CMG,2020-03-31,85657000,2020-03-31,5206488000.0,2020-03-31,1672020000.0,2020-03-31,-102031000.0
3,CMG,2019-12-31,106015000,2019-12-31,5104604000.0,2019-12-31,1683026000.0,2019-12-31,-38996000.0
0,TCFC,2020-09-30,0,2020-09-30,2137437000.0,2020-09-30,192850000.0,2020-09-30,-27000.0
1,TCFC,2020-06-30,0,2020-06-30,2093756000.0,2020-06-30,189442000.0,2020-06-30,-27000.0
2,TCFC,2020-03-31,0,2020-03-31,1826621000.0,2020-03-31,185267000.0,2020-03-31,-27000.0
3,TCFC,2019-12-31,0,2019-12-31,1797536000.0,2019-12-31,181494000.0,2019-12-31,-27000.0
0,CNK,2020-09-30,-198992000,2020-09-30,5802613000.0,2020-09-30,1007033000.0,2020-09-30,-67000.0
1,CNK,2020-06-30,-194312000,2020-06-30,5690115000.0,2020-06-30,1086921000.0,2020-06-30,-107000.0
2,CNK,2020-03-31,-24395000,2020-03-31,5632893000.0,2020-03-31,1253280000.0,2020-03-31,-2691000.0
3,CNK,2019-12-31,82006000,2019-12-31,5828017000.0,2019-12-31,1435814000.0,2019-12-31,-61000.0
0,CHRA,2020-09-30,7190000,2020-09-30,371568000.0,2020-09-30,30266000.0,2020-09-30,
1,CHRA,2020-06-30,-104000,2020-06-30,380169000.0,2020-06-30,34892000.0,2020-06-30,-123000.0
2,CHRA,2020-03-31,-1959000,2020-03-31,401668000.0,2020-03-31,38838000.0,2020-03-31,-14000.0
3,CHRA,2019-12-31,-629000,2019-12-31,355756000.0,2019-12-31,52481000.0,2019-12-31,-14000.0
0,SYX,2020-09-30,31400000,2020-09-30,442700000.0,2020-09-30,168100000.0,2020-09-30,-2300000.0
1,SYX,2020-06-30,20100000,2020-06-30,396700000.0,2020-06-30,148700000.0,2020-06-30,-1400000.0
2,SYX,2020-03-31,11500000,2020-03-31,361300000.0,2020-03-31,137700000.0,2020-03-31,-3700000.0
3,SYX,2019-12-31,14400000,2019-12-31,396900000.0,2019-12-31,175500000.0,2019-12-31,-3700000.0
0,CZWI,2020-09-30,0,2020-09-30,1622593000.0,2020-09-30,157323000.0,2020-09-30,
1,CZWI,2020-06-30,0,2020-06-30,1607514000.0,2020-06-30,152790000.0,2020-06-30,-2000.0
2,CZWI,2020-03-31,0,2020-03-31,1505164000.0,2020-03-31,147933000.0,2020-03-31,-1859000.0
3,CZWI,2019-12-31,0,2019-12-31,1531249000.0,2019-12-31,150553000.0,2019-12-31,-6000.0
0,EFSC,2020-09-30,0,2020-09-30,8367976000.0,2020-09-30,882267000.0,2020-09-30,
1,EFSC,2020-06-30,0,2020-06-30,8357501000.0,2020-06-30,867963000.0,2020-06-30,
2,EFSC,2020-03-31,0,2020-03-31,7500643000.0,2020-03-31,846436000.0,2020-03-31,-15347000.0
3,EFSC,2019-12-31,0,2019-12-31,7333791000.0,2019-12-31,867185000.0,2019-12-31,-3709000.0
0,SMTC,2020-10-25,21482000,2020-10-25,1047972000.0,2020-10-25,676391000.0,2020-10-25,-34253000.0
1,SMTC,2020-07-26,18756000,2020-07-26,1054031000.0,2020-07-26,677493000.0,2020-07-26,-13373000.0
2,SMTC,2020-04-26,15735000,2020-04-26,1023350000.0,2020-04-26,661474000.0,2020-04-26,-35764000.0
3,SMTC,2020-01-26,1513000,2020-01-26,1052433000.0,2020-01-26,676954000.0,2020-01-26,-28576000.0
0,GKOS,2020-09-30,-8852000,2020-09-30,994514000.0,2020-09-30,661563000.0,2020-09-30,-594000.0
1,GKOS,2020-06-30,-35297000,2020-06-30,995733000.0,2020-06-30,662424000.0,2020-06-30,-36180000.0
2,GKOS,2020-03-31,-52150000,2020-03-31,779720000.0,2020-03-31,641299000.0,2020-03-31,-1512000.0
3,GKOS,2019-12-31,-1182000,2019-12-31,818400000.0,2019-12-31,673272000.0,2019-12-31,-599000.0
0,UCTT,2020-09-25,34900000,2020-09-25,1060300000.0,2020-09-25,500100000.0,2020-09-25,-100000.0
1,UCTT,2020-06-26,31700000,2020-06-26,1114800000.0,2020-06-26,470500000.0,2020-06-26,-1400000.0
2,UCTT,2020-03-27,23400000,2020-03-27,1072200000.0,2020-03-27,445900000.0,2020-03-27,-1400000.0
3,UCTT,2019-12-27,18391000,2019-12-27,1019300000.0,2019-12-27,436700000.0,2019-12-27,-248000.0
0,WLK,2020-09-30,113000000,2020-09-30,13694000000.0,2020-09-30,5949000000.0,2020-09-30,
1,WLK,2020-06-30,38000000,2020-06-30,13555000000.0,2020-06-30,5901000000.0,2020-06-30,
2,WLK,2020-03-31,136000000,2020-03-31,14163000000.0,2020-03-31,5893000000.0,2020-03-31,-54000000.0
3,WLK,2019-12-31,107000000,2019-12-31,13261000000.0,2019-12-31,5860000000.0,2019-12-31,-54000000.0
0,ARLP,2020-09-30,38134000,2020-09-30,2231340000.0,2020-09-30,1041354000.0,2020-09-30,
1,ARLP,2020-06-30,-36351000,2020-06-30,2285628000.0,2020-06-30,1011666000.0,2020-06-30,
2,ARLP,2020-03-31,23073000,2020-03-31,2396421000.0,2020-03-31,1055781000.0,2020-03-31,-1310000.0
3,ARLP,2019-12-31,35356000,2019-12-31,2586694000.0,2019-12-31,1253489000.0,2019-12-31,-17641000.0
0,MRVL,2020-10-31,-16378000,2020-10-31,10824772000.0,2020-10-31,8389617000.0,2020-10-31,-25912000.0
1,MRVL,2020-08-01,-21083000,2020-08-01,10926482000.0,2020-08-01,8417537000.0,2020-08-01,-25213000.0
2,MRVL,2020-05-02,-57425000,2020-05-02,10981529000.0,2020-05-02,8535622000.0,2020-05-02,-56703000.0
3,MRVL,2020-02-01,-37827000,2020-02-01,11133235000.0,2020-02-01,8678580000.0,2020-02-01,-317440000.0
0,BMRC,2020-09-30,0,2020-09-30,2975225000.0,2020-09-30,357570000.0,2020-09-30,
1,BMRC,2020-06-30,0,2020-06-30,3181540000.0,2020-06-30,352240000.0,2020-06-30,
2,BMRC,2020-03-31,0,2020-03-31,2697738000.0,2020-03-31,345940000.0,2020-03-31,-3406000.0
3,BMRC,2019-12-31,0,2019-12-31,2707280000.0,2019-12-31,336788000.0,2019-12-31,-1783000.0
0,GLNG,2020-09-30,29880000,2020-09-30,4385938000.0,2020-09-30,1182046000.0,2020-09-30,
1,GLNG,2020-06-30,40168000,2020-06-30,4369239000.0,2020-06-30,1203507000.0,2020-06-30,
2,GLNG,2020-03-31,46429000,2020-03-31,4544754000.0,2020-03-31,1360531000.0,2020-03-31,-16650000.0
3,GLNG,2019-12-31,62757000,2019-12-31,4632144000.0,2019-12-31,1498261000.0,2019-12-31,-18615000.0
0,SIEN,2020-09-30,-14344000,2020-09-30,177804000.0,2020-09-30,18084000.0,2020-09-30,-68000.0
1,SIEN,2020-06-30,-11818000,2020-06-30,185176000.0,2020-06-30,22089000.0,2020-06-30,-232000.0
2,SIEN,2020-03-31,-18835000,2020-03-31,222846000.0,2020-03-31,54867000.0,2020-03-31,-1201000.0
3,SIEN,2019-12-31,-15153000,2019-12-31,204404000.0,2019-12-31,81882000.0,2019-12-31,-108000.0
0,VC,2020-09-30,57000000,2020-09-30,2164000000.0,2020-09-30,385000000.0,2020-09-30,
1,VC,2020-06-30,-34000000,2020-06-30,2320000000.0,2020-06-30,358000000.0,2020-06-30,
2,VC,2020-03-31,3000000,2020-03-31,2488000000.0,2020-03-31,394000000.0,2020-03-31,-16000000.0
3,VC,2019-12-31,50000000,2019-12-31,2271000000.0,2019-12-31,480000000.0,2019-12-31,-16000000.0
0,OMF,2020-09-30,0,2020-09-30,21857000000.0,2020-09-30,3123000000.0,2020-09-30,
1,OMF,2020-06-30,0,2020-06-30,22508000000.0,2020-06-30,3171000000.0,2020-06-30,
2,OMF,2020-03-31,0,2020-03-31,24693000000.0,2020-03-31,3052000000.0,2020-03-31,-51000000.0
3,OMF,2019-12-31,0,2019-12-31,22817000000.0,2019-12-31,4330000000.0,2019-12-31,-51000000.0
0,MRLN,2020-09-30,0,2020-09-30,1105951000.0,2020-09-30,182350000.0,2020-09-30,-149000.0
1,MRLN,2020-06-30,0,2020-06-30,1196215000.0,2020-06-30,181004000.0,2020-06-30,-12000.0
2,MRLN,2020-03-31,0,2020-03-31,1263537000.0,2020-03-31,188490000.0,2020-03-31,-4538000.0
3,MRLN,2019-12-31,0,2019-12-31,1207443000.0,2019-12-31,214956000.0,2019-12-31,-1066000.0
0,WYNN,2020-09-30,-275707000,2020-09-30,13967116000.0,2020-09-30,-128703000.0,2020-09-30,-1100000.0
1,WYNN,2020-06-30,-523016000,2020-06-30,14885675000.0,2020-06-30,619519000.0,2020-06-30,-2910000.0
2,WYNN,2020-03-31,-223811000,2020-03-31,14273347000.0,2020-03-31,1242090000.0,2020-03-31,-5527000.0
3,WYNN,2019-12-31,246864000,2019-12-31,13871281000.0,2019-12-31,1743045000.0,2019-12-31,-1281000.0
0,LPG,2020-09-30,5413760,2020-09-30,1674099810.0,2020-09-30,989591174.0,2020-09-30,-1592177.0
1,LPG,2020-06-30,22519802,2020-06-30,1696936387.0,2020-06-30,989952891.0,2020-06-30,-1025628.0
2,LPG,2020-03-31,49771141,2020-03-31,1671959843.0,2020-03-31,977052198.0,2020-03-31,-34829549.0
3,LPG,2019-12-31,41758757,2019-12-31,1657833030.0,2019-12-31,982024776.0,2019-12-31,-8575843.0
0,SDGR,2020-09-30,-15445000,2020-09-30,680116000.0,2020-09-30,630878000.0,2020-09-30,
1,SDGR,2020-06-30,-17087000,2020-06-30,349551000.0,2020-06-30,296120000.0,2020-06-30,-731000.0
2,SDGR,2020-03-31,-11800000,2020-03-31,349872000.0,2020-03-31,295517000.0,2020-03-31,-731000.0
3,SDGR,2019-12-31,-7847000,2019-12-31,155270000.0,2019-12-31,-93364000.0,2019-12-31,-731000.0
0,FCBC,2020-09-30,0,2020-09-30,2947928000.0,2020-09-30,419917000.0,2020-09-30,
1,FCBC,2020-06-30,0,2020-06-30,2949066000.0,2020-06-30,415830000.0,2020-06-30,
2,FCBC,2020-03-31,0,2020-03-31,2738961000.0,2020-03-31,411606000.0,2020-03-31,-21872000.0
